_idx _index _name area_ellipse area_exact major_fwhm minor_fwhm position_angle radius rejected x_cen y_cen 226.0GHz_detected 93.0GHz_dend_flux 93.0GHz_detected 226.0GHz_snr 226.0GHz_dend_flux 226.0GHz_ellipse_peak 226.0GHz_ellipse_sum 226.0GHz_ellipse_rms 226.0GHz_ellipse_median 226.0GHz_ellipse_npix 93.0GHz_ellipse_peak 93.0GHz_ellipse_sum 93.0GHz_ellipse_rms 93.0GHz_ellipse_median 93.0GHz_ellipse_npix 45.0GHz_ellipse_peak 45.0GHz_ellipse_sum 45.0GHz_ellipse_rms 45.0GHz_ellipse_median 45.0GHz_ellipse_npix 226.0GHz_annulus_peak 226.0GHz_annulus_sum 226.0GHz_annulus_rms 226.0GHz_annulus_median 226.0GHz_annulus_npix 93.0GHz_annulus_peak 93.0GHz_annulus_sum 93.0GHz_annulus_rms 93.0GHz_annulus_median 93.0GHz_annulus_npix 45.0GHz_annulus_peak 45.0GHz_annulus_sum 45.0GHz_annulus_rms 45.0GHz_annulus_median 45.0GHz_annulus_npix 33.0GHz_ellipse_sum 33.0GHz_ellipse_err 33.0GHz_ellipse_peak 2.0GHz_ellipse_sum 2.0GHz_ellipse_err 2.0GHz_ellipse_peak 4.0GHz_ellipse_sum 4.0GHz_ellipse_err 4.0GHz_ellipse_peak 5.0GHz_ellipse_sum 5.0GHz_ellipse_err 5.0GHz_ellipse_peak 6.0GHz_ellipse_sum 6.0GHz_ellipse_err 6.0GHz_ellipse_peak 36.0GHz_ellipse_sum 36.0GHz_ellipse_err 36.0GHz_ellipse_peak 8.0GHz_ellipse_sum 8.0GHz_ellipse_err 8.0GHz_ellipse_peak 13.0GHz_ellipse_sum 13.0GHz_ellipse_err 13.0GHz_ellipse_peak 14.0GHz_ellipse_sum 14.0GHz_ellipse_err 14.0GHz_ellipse_peak 22.0GHz_ellipse_sum 22.0GHz_ellipse_err 22.0GHz_ellipse_peak 25.0GHz_ellipse_sum 25.0GHz_ellipse_err 25.0GHz_ellipse_peak 27.0GHz_ellipse_sum 27.0GHz_ellipse_err 27.0GHz_ellipse_peak 29.0GHz_ellipse_sum 29.0GHz_ellipse_err 29.0GHz_ellipse_peak
145 105 226145 1.0260250613516912e-10 3.173611111110857e-10 1.503331285108689e-05 8.690020196194404e-06 113.39989253946861 4.853779203903045e-06 0 290.933036004206 14.510398090180125 1 "" "" 7.419961035178187 0.0027394732098754274 0.0013469718396663666 0.002948409402102556 0.0003022968994528258 0.0004504207172431052 591.0 0.0002603287575766444 0.0002343429317197023 5.821139313234561e-05 0.00012719248479697853 213.0 3.446905168195671e-05 1.5114323941918162e-05 1.7006264144856737e-05 -8.556034577888554e-06 53.0 0.0005120560526847839 0.0011547407868452136 0.00018153354623836237 -9.73208952927962e-05 2704.0 3.607733015087433e-05 1.4936488122528097e-05 3.2378659093505834e-05 -4.441718920134008e-05 2168.0 0.00023340668175768594 0.0027625970945115027 7.030081816950933e-05 2.518257477630991e-06 1776.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
146 106 226146 6.451382569617436e-10 1.753472222222082e-09 4.2422419975446944e-05 1.9363099172026796e-05 80.14219030932355 1.217103273301181e-05 1 290.93346901024273 14.51046906402445 1 "" "" 4.209479083837376 0.013248158235969965 0.001018575974740088 0.014992990043940942 0.00022455743364393167 0.00042266034870408475 3719.0 6.966452929191291e-05 8.882127243640317e-05 4.028836634399843e-05 -2.6454477847437374e-05 1335.0 0.00012953146581519623 0.0006371950315524784 3.937310740344809e-05 3.086119682136362e-05 333.0 0.0007059359340928495 0.004696144792800871 0.00024197197668732697 -4.902445652987808e-05 5200.0 0.00015321698447223753 0.0003859235075141913 6.525089051071385e-05 -2.8785314498236403e-05 3632.0 0.00011079001623293446 0.0013370514332984558 3.844043869601383e-05 -1.1455004591285656e-05 2512.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
147 107 226147 3.95777536460545e-10 1.0937499999999126e-09 2.9976849937634855e-05 1.6810578515366725e-05 95.53118608637142 9.532934359266198e-06 1 290.93348651385503 14.510725859430455 1 "" "" 3.5360893324866876 0.007988686033283284 0.0008181561133824289 0.009515096544626222 0.00017063220773269475 0.0004194836365059018 2285.0 4.226665168971522e-06 1.8467079076538215e-07 4.102650937442879e-05 -9.261370723834261e-05 827.0 8.961714284466557e-05 0.000182901346436633 2.942436414632473e-05 1.2709083857336236e-05 205.0 0.0004092706658411771 0.0018932190686725809 0.00023137314599659057 -6.689384463243186e-05 4068.0 0.0001671372592682019 0.00028821066675337924 8.183510392363052e-05 -5.496744779520668e-05 2980.0 0.00010660519056956806 0.0018349853043844776 3.782189525643163e-05 9.731242188858754e-07 2184.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
148 108 226148 1.506209797504308e-09 3.4222222222219483e-09 7.101380267897006e-05 2.7005996781927265e-05 107.37607025702745 1.859703747838557e-05 1 290.93340251032987 14.51082108165954 1 "" "" 3.7767590975686374 0.022902043706836024 0.0008225706988014281 0.030023838779787457 0.00016624680511737565 0.000352495932020247 8669.0 0.00014131928037386388 0.0006762667372952109 5.3290252643136236e-05 3.442638899286976e-06 3123.0 0.00010983028781746048 0.0005342885770335802 3.89353614139444e-05 -5.899589664934717e-06 779.0 0.0005412436439655721 0.0030664345127917186 0.0002177980320034111 -0.00011760518100345507 7780.0 0.0001687334879534319 0.0007032869451745391 8.19488475450499e-05 -5.625365884043276e-05 5188.0 0.00012701538547660074 0.002449234740766719 4.512547147822885e-05 -5.940323281892932e-06 3284.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
149 109 226149 7.636639906751329e-10 1.871527777777628e-09 3.9231548799128874e-05 2.478474022447518e-05 103.31638627447042 1.3241957463883621e-05 1 290.9334255569766 14.510940271188668 1 "" "" 3.8612798822383385 0.012506282441531742 0.000854155863635242 0.015711644250933274 0.00017063640090105709 0.0003742323606275022 4391.0 0.0001769812370184809 0.000393682242932153 6.879077421133588e-05 1.3954825135442661e-06 1583.0 0.00010989827596528141 0.00015155228178132852 4.953331187963131e-05 -2.9871592359295508e-05 399.0 0.0005867345607839525 0.004355079064775658 0.00022121055444965514 -1.5341300240834244e-05 4900.0 0.0001687334879534319 0.0009213308980950049 6.878640709296417e-05 6.129655048425775e-06 3504.0 0.00010677587403492071 0.0019208910407698036 3.829522652148575e-05 -3.1628773647390024e-07 2432.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
150 110 226150 1.7432815950973915e-10 7.62499999999939e-10 1.7957363881481612e-05 1.2360683159618023e-05 62.73650583831223 6.326810179526259e-06 0 290.93272060278355 14.5112304954154 1 0.0008613812643630503 1 20.74538704533293 0.011981425579529678 0.0032386970706284046 0.01141952960721688 0.0007982990432362271 0.0008607726194895804 1005.0 0.0007984770927578211 0.0009336220967878973 0.0002026505759399438 0.00027773084002546966 359.0 9.013264017730606e-05 0.00010398274956563911 3.233278747480701e-05 1.6169708984665807e-05 87.0 0.00023760691692586988 0.0008265547308847782 0.00015922751357368064 -7.637390808667988e-05 2980.0 4.796123903361149e-05 9.787561955579995e-05 2.7368260024721464e-05 -5.363049695006339e-06 2340.0 0.00015105562822715152 0.0022454368442786006 4.530191500750397e-05 7.3691176980876585e-06 1840.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
151 111 226151 4.242659639069652e-10 1.0395833333332502e-09 3.5990475593590104e-05 1.5009565462522395e-05 134.4566217256888 9.870067629370573e-06 1 290.93333297431275 14.511519640158753 1 "" "" 5.887925156987786 0.006873327045482619 0.0008188631036318839 0.00896412695207439 0.0001465934011767037 0.00037041917676106095 2447.0 0.0001251199428224936 0.0001303704779613992 7.066442155614577e-05 -4.6874138206476346e-05 879.0 0.00011640715841815288 0.00025490074696852996 3.444838011577199e-05 1.2225539415793014e-05 217.0 0.0004134659538976848 0.002069769233442389 0.00013907498512613693 -3.572177229216322e-05 4616.0 0.00016305901226587594 0.001344577504639126 6.985578097882104e-05 3.615685272961855e-05 3308.0 0.00011374653465205363 0.0014591589933216505 3.8540755474990306e-05 -7.241295376955934e-06 2340.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
111 112 226111lowd "" 7.569444444443838e-11 6.734582276301586e-06 4.314088777090257e-06 -139.35903120656172 2.2889807824015016e-06 0 290.93294391751584 14.507714018063128 1 "" "" 4.365514622677163 0.0018517506243539586 0.002611898584291339 0.0020417815632229907 0.00047944904010156184 0.0015403034631162882 129.0 0.0032683450262993574 0.0010199400049761894 0.00039561527241637156 0.002804072108119726 47.0 0.001152954922660622 0.0005374473377156929 0.00018558169846687018 0.0009333754326376388 11.0 0.00150219292845577 0.008133366790364388 0.000598302562250859 0.00014262303011491895 1976.0 0.0006826427415944636 0.0030511481279938274 0.00018999027259318117 0.00017465570999775082 1724.0 0.0002094571054290365 0.0011041169174165364 5.094398324294681e-05 -1.2035371969867308e-05 1544.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0 113 93000 3.248685787166633e-10 1.130401234568082e-09 2.949210745372829e-05 1.4025534255766079e-05 143.98749082291482 8.636840241591323e-06 1 290.93246731466644 14.50546646506169 "" 0.0014978778385937982 1 "" "" "" "" "" "" "" 0.0005361029179766774 0.0015637752036399835 0.00013012358489983617 0.0002695975417736918 669.0 0.00011651027235262397 0.00021515203772912462 4.858783483915435e-05 5.663917374295777e-06 171.0 "" "" "" "" "" 0.00013340252917259932 0.00025028210565230076 4.203224110560734e-05 -1.6227251762757078e-05 2976.0 0.00011641157776110577 0.0017748056647155517 4.001394811400184e-05 7.712781196417368e-07 2156.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
1 114 93001 2.004318317454514e-10 7.233796296297453e-10 1.7027832684482582e-05 1.498734945582755e-05 170.36853521673 6.783977204405276e-06 1 290.93225496591486 14.50594351211281 "" 0.0010937105202655734 1 "" "" "" "" "" "" "" 0.0008057793602347374 0.0011158731189997043 0.00018896475075752482 0.0002735390153247863 415.0 0.0001311263757360779 0.00015461441831463734 4.7732680715964346e-05 7.693078875600906e-06 105.0 "" "" "" "" "" 0.00018659193301573396 0.0004019054012018959 5.821269409078729e-05 -1.1566186003619805e-05 2288.0 0.00012677350873385612 0.0015032100747681995 3.6035448782481205e-05 2.7405883504357772e-06 1820.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
2 115 93002 1.193632342205181e-10 4.783950617284716e-10 1.493051092811326e-05 1.017919467985735e-05 45.003282940045956 5.235236686823765e-06 1 290.9312783422645 14.506066095020389 "" 0.0009472957573281725 1 "" "" "" "" "" "" "" 0.0010413199197500944 0.0009475084442869973 0.0002593556775204761 0.0004055113822687417 253.0 0.0005592968515663838 0.0005316287081800071 0.0001796248608987667 9.66862883385634e-05 63.0 "" "" "" "" "" 0.0001456966419937089 0.00036201613884154053 4.379203555505543e-05 -1.425503910468251e-06 2176.0 0.00012202382169914469 0.0013351590466359692 3.877758948771286e-05 -1.8624028291025564e-06 1760.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
3 116 93003 2.1863637218684597e-10 9.490740740742258e-10 1.704921603917647e-05 1.6328094715760774e-05 -150.70775187005395 7.085365175592463e-06 1 290.93236236812106 14.50620547255814 "" 0.0022878730579467886 1 "" "" "" "" "" "" "" 0.0015608048997819424 0.002223364648849802 0.00037994121333937304 0.000501503236591816 455.0 0.0002490862862922846 0.00035367602979193767 7.031017472760643e-05 4.072330535936387e-05 113.0 "" "" "" "" "" 0.00014308045501820743 0.00038805106746141497 4.828907050219757e-05 8.761609024077188e-06 2288.0 0.00013418600285753087 0.0013741048386261008 3.722364981635918e-05 -1.4356027994269812e-06 1820.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
5 117 93005 2.9208208725608665e-10 1.141975308642158e-09 2.0932527643574234e-05 1.7766454273143735e-05 -139.50638380121052 8.189426583702353e-06 1 290.932484166506 14.506221569236992 "" 0.0019920873133719348 1 "" "" "" "" "" "" "" 0.0009717258508317173 0.002003517383241503 0.0002129689322283219 0.00034477683948352933 605.0 8.386830907783027e-05 0.00016486528555886273 3.70399052462601e-05 7.689675465006472e-06 149.0 "" "" "" "" "" 0.0010113718453794718 0.0022168770830008227 0.00017838596239726651 5.07647346239537e-05 2504.0 0.00013418600285753087 0.001902979306238453 3.9980776700882836e-05 7.072991810261306e-06 1924.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
6 118 93006 3.659537829261246e-10 1.3869598765434316e-09 2.2865138297950148e-05 2.0378392406509078e-05 122.5128632619309 9.166723941038081e-06 1 290.93243687366925 14.506237585895692 "" 0.0023715888530910383 1 "" "" "" "" "" "" "" 0.0010113718453794718 0.002402458965560563 0.0002098575747360165 0.00033718807389959693 753.0 0.00013418600285753087 0.00023088445799040506 4.1830124946080295e-05 7.339986270929326e-06 187.0 "" "" "" "" "" 0.0009717258508317173 0.001924448938577084 0.0001845453725546126 2.3325726942857727e-05 2592.0 0.0002490862862922846 0.0015952779331238447 4.2492352754706494e-05 -3.509055838635094e-06 1976.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
7 119 93007 1.4884675710554736e-10 5.131172839506994e-10 1.7026689719801508e-05 1.113080739056439e-05 -140.4656675931528 5.846160318365899e-06 1 290.9325795150085 14.506496919011722 "" 0.0005641115950830349 1 "" "" "" "" "" "" "" 0.0004377246950753033 0.0006150678068674002 8.323028150997253e-05 0.00023044807312544435 309.0 0.00010132294097201842 0.00017074428789752268 2.8434172982738935e-05 4.5153892354231814e-05 75.0 "" "" "" "" "" 0.00045373052125796676 0.001201076650585646 8.873415705645926e-05 4.24768659286201e-05 2288.0 0.00012422813729450377 0.00130806319961691 4.7182357028940805e-05 -1.5229157487620788e-05 1820.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
8 120 93008 1.8410949205117186e-10 6.19212962963062e-10 1.8230396227247162e-05 1.2858715401385485e-05 -166.23598185132792 6.501882579122182e-06 1 290.9326155061886 14.506502132550471 "" 0.000727954172718661 1 "" "" "" "" "" "" "" 0.00045373052125796676 0.000788958205218966 9.763252690041268e-05 0.00024408836907241493 383.0 0.0001607002473503586 0.0002823131149795613 4.475674281127511e-05 5.440573463340323e-05 97.0 "" "" "" "" "" 0.0004377246950753033 0.001136451146116691 7.51043465264044e-05 4.866339804721065e-05 2348.0 0.00011367870058494068 0.0008820700869439204 4.2247499270332505e-05 -2.008382623060652e-05 1856.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
9 121 93009 2.1976203771304188e-09 7.202932098766584e-09 5.871232608641562e-05 4.765855813108013e-05 -154.95409953117746 2.246349715376428e-05 1 290.93267591217534 14.506863939189278 "" 0.010844613860375938 1 "" "" 0.000567206006962806 0.012376692635711907 0.0001986267233613735 5.067211532150395e-05 12651.0 0.0007064923411235213 0.011280107112117061 0.00017027381560287671 0.00030374102061614394 4545.0 0.00037126419918766083 0.008359447064264173 0.00011354453874665933 0.000142756869382427 1135.0 0.0005318719195201993 0.00576273251906192 0.00020674332193207733 8.07347191766894e-07 6688.0 0.0001192810814245604 0.00044442190616609796 4.435070850796538e-05 -2.0990184566471726e-05 4544.0 0.00014459762555275673 0.0024185428561038272 4.638373061888371e-05 -9.720502295775404e-06 2936.0 "" "" "" 0.00188032358772 0.000208339 0.00479011470452 0.002521729344 6.32402e-05 0.00597372464836 0.00300322889697 7.98085e-05 0.00657829875126 0.00292817599578 4.98229e-05 0.00662475358695 "" "" "" "" "" "" 0.00660852050912 0.000106444 0.0152483945712 0.0065115568259 9.49996e-05 0.0139200156555 "" "" "" 0.0046348945626 0.00082514 0.0104992231354 0.00465617299777 0.00149272 0.00837469473481 "" "" ""
10 122 93010 3.1316050784085204e-10 9.413580246915085e-10 3.127849097846218e-05 1.2747901777509055e-05 81.60954023503048 8.479778857301471e-06 1 290.93263333906407 14.506986292299919 "" 0.0009908296943194489 1 "" "" 0.0015268169809132814 0.011661780235295894 0.00028138396813073374 0.0006250456208363175 1807.0 0.00045398008660413325 0.0011381613657724839 8.843838969915552e-05 0.0002094434603350237 649.0 4.398789982693575e-05 1.533044144112374e-05 3.4929855718910706e-05 -3.388202390298381e-05 161.0 0.0007785395719110966 0.005896137943064855 0.000287969280137483 3.510597161948681e-05 4184.0 0.00021449288760777563 0.0005310381528044794 5.736918370704494e-05 -6.815034794271924e-06 3048.0 0.0003228872517652828 0.00129771199021525 5.882700261267988e-05 -3.3426952331560014e-05 2208.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
12 123 93012 9.983841841335595e-11 3.395061728395605e-10 1.2391043227164824e-05 1.0259054403420358e-05 -144.31980361349693 4.787952998393858e-06 0 290.93278111989844 14.507276112269663 "" 0.0003840178017967935 1 "" "" 0.0012411788338795304 0.004081423277148031 0.00025936146118964176 0.0007167569128796458 577.0 0.00041832998977042735 0.0004204734109812119 8.12506781145346e-05 0.00024304440012201667 207.0 8.103109622977258e-05 5.451799603221547e-05 2.8890044059927598e-05 1.3218283609386448e-05 51.0 0.0007580647361464798 0.004029092184438862 0.00020145330733840333 0.00011798454215750098 2476.0 0.00018785189604386687 0.0002771921564217386 7.551926790891645e-05 -4.828649980481714e-05 2028.0 0.000135080866855238 0.002047964098901081 5.691119665982351e-05 3.4488011676671354e-06 1708.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
13 124 93013 8.954865766266456e-10 2.748842592593032e-09 4.258516315093202e-05 2.677430936122896e-05 76.40827757902291 1.4339386549095493e-05 1 290.93267508849 14.507340145019088 "" 0.0029961564079809544 1 "" "" 0.0006654657772742212 0.006860552552860931 0.0002584103253880567 5.425559720606543e-05 5165.0 0.000549482589121908 0.003411773499820233 0.00010369561337943805 0.00020342558855190873 1861.0 0.00018493354952005568 0.0012571549426473165 4.0992263785993784e-05 4.873347982251515e-05 465.0 0.0010121390223503113 0.006677456570338645 0.0003368796745672237 8.338498446391895e-06 5196.0 0.0017152256332337856 0.002745655749392327 0.00017234152502598906 5.7151653891196474e-05 3672.0 0.00029539067343620543 0.003532188053385991 5.590109675185746e-05 6.340153035750578e-06 2504.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
15 125 93015 5.259146208548612e-10 2.2820216049386364e-09 2.7666816238763326e-05 2.420324358179808e-05 161.47440763497337 1.0989012174683085e-05 0 290.93274865212567 14.507379898724842 "" 0.006064568893402501 1 "" "" 0.005099964328110218 0.04241161620986372 0.0011968452855679822 0.0009062846656888723 3029.0 0.0023182558361440897 0.005778927156331327 0.0005413607803653683 0.0004536893393378705 1089.0 0.00029539067343620543 0.0009738972471737543 6.317226111130896e-05 5.862690819271196e-05 267.0 0.0010855948785319924 0.006939119944061248 0.0003360929533678905 4.42440650658682e-05 3844.0 0.00041573948692530394 0.002864076995163367 0.00012795913878355222 0.00011436729982960969 2852.0 0.00018493354952005568 0.0022644333236554893 4.7270049959256336e-05 2.0537766964321163e-06 2092.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
16 126 93016 1.4209780168378366e-09 3.1944444444449554e-09 7.060140689156506e-05 2.5626631042022156e-05 -167.5423248334631 1.8063200883330437e-05 1 290.93278421222016 14.50742501828729 "" 0.003759380597685198 1 "" "" 0.0015449989587068558 0.04020615111679252 0.0003197335950366534 0.0004542766255326569 8191.0 0.0005260655307210982 0.005192291200307034 9.180058441554873e-05 0.00021072867093607783 2949.0 0.00012545977116653912 0.0007322855446272407 4.485723418058983e-05 -1.4653040806867211e-06 739.0 0.0010445229709148407 0.004650810104949911 0.00032539005372688465 -0.00017163585289381444 7752.0 0.00032707053469493985 0.0015071686841113827 8.202780161117146e-05 -9.961559953808319e-06 5184.0 0.00016447568817505912 0.004221592943506599 4.163946087803307e-05 1.2604151483151679e-05 3288.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
21 127 93021 3.380150487477773e-10 1.1400462962964786e-09 2.444137755322879e-05 1.7608723277567732e-05 88.7615590431353 8.809860875537402e-06 1 290.932888182564 14.507585251325231 "" 0.003025525040242662 1 "" "" 0.003982785157859325 0.025784504351038417 0.0009426623445403772 0.0010517701739445329 1947.0 0.0012292552273720503 0.0032508460828284706 0.0002634370185162508 0.000511108199134469 701.0 0.00012153689423809428 0.0003398017956068209 3.248636166302843e-05 3.4801679848492905e-05 173.0 0.0013643903657793999 0.01021765735051847 0.0003690430983846306 0.0001982803805731237 3568.0 0.0017292579868808389 0.003912273802728558 0.00024092524449976192 0.00012690352741628885 2684.0 0.00022956815012193196 0.002418732182215146 5.7203514949093106e-05 1.9172340499081178e-06 2028.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
22 128 93022 5.306230197314159e-10 1.9309413580250002e-09 3.2856628030943025e-05 2.0562722188907547e-05 76.64744219846152 1.1038093679879534e-05 1 290.9329103373527 14.507645228890325 "" 0.005892464867848396 1 "" "" 0.0032000159844756126 0.03644334682978494 0.0006631201583786673 0.0010732164373621345 3053.0 0.0018446978647261858 0.006081645445962701 0.00037918173093992277 0.0005731043638661504 1109.0 0.00022956815012193196 0.0002956426499594255 7.772827184771213e-05 -4.067310392001614e-05 279.0 0.0016740064602345228 0.0075699852515698175 0.0004988993624678653 -0.00010106110130436718 4336.0 0.0012292552273720503 0.003507942235107184 0.00022253092972528217 6.698308425256982e-05 3144.0 0.001152954922660622 0.0035868754798957948 0.00010212989294398664 -2.458736355290284e-06 2244.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
24 129 93024 3.964101257848819e-10 1.2191358024693307e-09 3.640449351412499e-05 1.3864597258576305e-05 76.64183338158641 9.540549779792645e-06 1 290.93294405096316 14.507723592041755 "" 0.005137862660631789 1 "" "" 0.002611898584291339 0.01443088350845205 0.0007269580523981518 0.0005946835735812783 2283.0 0.0032683450262993574 0.0053656045767172 0.0007125224866914146 0.0005970784113742411 831.0 0.001152954922660622 0.0017835609893668643 0.0002620884396765125 7.320314873379928e-05 205.0 0.0021727520506829023 0.01128219370427346 0.0006381690400058408 -2.9732640541624278e-05 4664.0 0.001077529275789857 0.004692607352474337 0.00023163728022211646 7.6224489021115e-05 3320.0 0.00022956815012193196 0.001414379532263037 4.8409360896765655e-05 -1.7650739952575238e-05 2324.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
25 130 93025 2.0833433175868242e-10 7.098765432099901e-10 2.084547229792342e-05 1.2725258605148376e-05 67.91765337455368 6.916421531921149e-06 1 290.9328768716774 14.507738420020289 "" 0.0009249805374473329 1 "" "" 0.001598034636117518 0.008095078019218754 0.0005152027272658447 0.0006793584325350821 1191.0 0.0005028027226217091 0.0010138053945385156 0.00010100938075404412 0.000271655764663592 437.0 5.839326946719511e-05 3.138970241413268e-05 3.09066461821643e-05 -1.740658857526231e-05 111.0 0.0008432386675849557 0.0017309253861778075 0.0005671591191400541 -0.00031004572520032525 3224.0 0.0006626059184782207 0.002681795001501361 0.00015640414107452618 8.524842996848747e-05 2488.0 0.001152954922660622 0.0031224357287003165 0.00011485779639159891 -1.942660164673343e-05 1924.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
27 131 93027 3.1889051577771634e-10 7.793209876544456e-10 3.30367999422664e-05 1.2290262021644164e-05 86.83127231311201 8.557005943699046e-06 1 290.93295363393474 14.507797679377962 "" 0.0025074496732441073 1 "" "" 0.004339668434113264 0.03897371745273308 0.0007852432211637189 0.0019667851738631725 1831.0 0.001077529275789857 0.0036335710138233664 0.00013849515838220054 0.0006865985342301428 655.0 0.0002094571054290365 0.0002887705835578356 6.603420349853215e-05 1.0711793447492308e-05 165.0 0.014742456376552582 0.03444189164064669 0.0020219820480879306 1.5318641089834273e-05 4348.0 0.008941206149756908 0.015890119801200867 0.0013668347229830824 0.00014353831647895277 3144.0 0.001152954922660622 0.00452278563815988 0.00010266133087061644 9.379622812423765e-06 2252.0 "" "" "" 0.000754287944195 0.000208339 0.00129280786496 0.000283275701622 6.32402e-05 0.000856786267832 0.000216017802239 5.08536e-05 0.000814141181763 0.000187159182329 4.98229e-05 0.000768446479924 "" "" "" "" "" "" 0.00107411904883 0.000106444 0.00233165221289 0.0010604999982 9.49996e-05 0.00210672500543 "" "" "" 0.00220088335461 0.00082514 0.00470585655421 "" "" "" "" "" ""
28 132 93028 1.8212534257629547e-09 5.7966820987663595e-09 5.215528484349971e-05 4.4462059185843945e-05 179.74758572448886 2.0449666181546515e-05 1 290.932915698115 14.507856812646372 "" 0.04123316906121955 1 "" "" 0.014742456376552582 0.2841539117209317 0.0023955043722145215 0.0023856584448367357 10497.0 0.008941206149756908 0.04206750875352304 0.0014201653631755124 0.0009716965723782778 3783.0 0.0026338902460040143 0.007853401008585104 0.00037384839905387526 5.325980618885464e-05 937.0 0.0036039771512150764 0.029054353453719622 0.0010103009482616504 -0.0002575076068751514 6092.0 0.001077529275789857 0.006209048650533357 0.00022278600419701873 0.00010424068022985011 4184.0 0.00021499128051401196 0.003888722178344264 5.9443730315968047e-05 2.874891553530388e-07 2788.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 0.000704813020743 0.00180991 0.00258449045941
